product_id,customer_id,order_id,id,sales,quantity,discount,profit,order_date,ship_date,ship_mode,customer_name,segment,country,state,city,postal_code,region,product_name,category,subcategory
OFF-PA-10000477,AB-10150,CA-2015-168186,2632,14.9400,3,0.000,7.0218,2015-09-10,2015-09-15,"Standard Class","Aimee Bixby",Consumer,"United States","New York",Yonkers,10701,East,"Xerox 22","Office Supplies",Paper
OFF-PA-10003936,AB-10150,CA-2016-147970,5115,15.5520,3,0.200,5.4432,2016-01-31,2016-02-02,"Second Class","Aimee Bixby",Consumer,"United States","New York",Yonkers,10701,East,"Xerox 1994","Office Supplies",Paper
OFF-AR-10000588,AB-10150,CA-2014-169061,8498,59.5200,3,0.000,15.4752,2014-03-05,2014-03-08,"Second Class","Aimee Bixby",Consumer,"United States","New York",Yonkers,10701,East,"Newell 345","Office Supplies",Art
TEC-AC-10002001,AB-10150,CA-2014-169061,8499,479.9700,3,0.000,177.5889,2014-03-05,2014-03-08,"Second Class","Aimee Bixby",Consumer,"United States","New York",Yonkers,10701,East,"Logitech Wireless Gaming Headset G930",Technology,Accessories
OFF-SU-10000381,AB-10150,CA-2014-169061,8500,18.6200,2,0.000,5.3998,2014-03-05,2014-03-08,"Second Class","Aimee Bixby",Consumer,"United States","New York",Yonkers,10701,East,"Acme Forged Steel Scissors with Black Enamel Handles","Office Supplies",Supplies
OFF-BI-10001617,AB-10150,CA-2014-169061,8501,49.6320,6,0.200,16.7508,2014-03-05,2014-03-08,"Second Class","Aimee Bixby",Consumer,"United States","New York",Yonkers,10701,East,"GBC Wire Binding Combs","Office Supplies",Binders
OFF-PA-10001878,AB-10150,CA-2014-169061,8502,97.8200,2,0.000,45.9754,2014-03-05,2014-03-08,"Second Class","Aimee Bixby",Consumer,"United States","New York",Yonkers,10701,East,"Xerox 1891","Office Supplies",Paper
TEC-AC-10002253,AB-10165,CA-2015-131534,694,166.2400,1,0.000,24.9360,2015-03-28,2015-04-02,"Standard Class","Alan Barnes",Consumer,"United States",California,Lakewood,90712,West,"Imation Bio 8GB USB Flash Drive Imation Corp",Technology,Accessories
OFF-PA-10000743,AB-10165,CA-2015-131534,695,33.4000,5,0.000,16.0320,2015-03-28,2015-04-02,"Standard Class","Alan Barnes",Consumer,"United States",California,Lakewood,90712,West,"Xerox 1977","Office Supplies",Paper
OFF-AR-10003560,AB-10165,CA-2017-144932,931,14.5920,3,0.200,2.5536,2017-04-14,2017-04-17,"First Class","Alan Barnes",Consumer,"United States",California,Lakewood,90712,West,"Zebra Zazzle Fluorescent Highlighters","Office Supplies",Art
OFF-AR-10001468,AB-10165,CA-2017-144932,932,89.8560,3,0.200,21.3408,2017-04-14,2017-04-17,"First Class","Alan Barnes",Consumer,"United States",California,Lakewood,90712,West,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set","Office Supplies",Art
OFF-PA-10004971,AB-10165,CA-2017-144932,933,13.8720,3,0.200,5.0286,2017-04-14,2017-04-17,"First Class","Alan Barnes",Consumer,"United States",California,Lakewood,90712,West,"Xerox 196","Office Supplies",Paper
OFF-BI-10001617,AB-10165,CA-2017-131212,3435,24.8160,3,0.200,8.3754,2017-12-05,2017-12-09,"Standard Class","Alan Barnes",Consumer,"United States",California,Lakewood,90712,West,"GBC Wire Binding Combs","Office Supplies",Binders
OFF-BI-10000145,AB-10165,CA-2017-131212,3436,14.9760,6,0.200,5.4288,2017-12-05,2017-12-09,"Standard Class","Alan Barnes",Consumer,"United States",California,Lakewood,90712,West,"Zipper Ring Binder Pockets","Office Supplies",Binders
OFF-AR-10004062,AB-10165,CA-2015-115945,4316,20.9600,2,0.000,5.2400,2015-06-25,2015-07-01,"Standard Class","Alan Barnes",Consumer,"United States",California,Lakewood,90712,West,"Staples in misc. colors","Office Supplies",Art
OFF-BI-10004330,AB-10165,CA-2015-115945,4317,88.7520,3,0.200,27.7350,2015-06-25,2015-07-01,"Standard Class","Alan Barnes",Consumer,"United States",California,Lakewood,90712,West,"GBC Velobind Prepunched Cover Sets, Regency Series","Office Supplies",Binders
OFF-ST-10001963,AB-10165,CA-2015-115945,4318,304.2300,3,0.000,9.1269,2015-06-25,2015-07-01,"Standard Class","Alan Barnes",Consumer,"United States",California,Lakewood,90712,West,"Tennsco Regal Shelving Units","Office Supplies",Storage
FUR-CH-10002017,AB-10165,US-2014-139500,5305,37.2960,2,0.300,-1.0656,2014-11-16,2014-11-20,"Standard Class","Alan Barnes",Consumer,"United States",California,Lakewood,90712,West,"SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair",Furniture,Chairs
OFF-PA-10001033,AB-10165,CA-2017-145737,6134,163.9600,5,0.200,59.4355,2017-09-15,2017-09-20,"Standard Class","Alan Barnes",Consumer,"United States",California,Lakewood,90712,West,"Xerox 1893","Office Supplies",Paper
TEC-AC-10002718,AB-10165,CA-2015-144043,8466,46.6880,4,0.200,-2.9180,2015-05-10,2015-05-15,"Standard Class","Alan Barnes",Consumer,"United States",California,Lakewood,90712,West,"Belkin Standard 104 key USB Keyboard",Technology,Accessories
FUR-FU-10004973,AB-10165,CA-2017-126634,8666,94.2000,5,0.000,39.5640,2017-03-30,2017-04-01,"Second Class","Alan Barnes",Consumer,"United States",California,Lakewood,90712,West,"Flat Face Poster Frame",Furniture,Furnishings
TEC-PH-10000347,AB-10255,CA-2017-127705,1332,2.9700,1,0.400,-0.6435,2017-06-02,2017-06-06,"Standard Class","Alejandro Ballentine","Home Office","United States",California,"Los Angeles",90008,West,"Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple",Technology,Phones
OFF-ST-10004507,AB-10255,CA-2017-127705,1333,27.4400,2,0.200,2.4010,2017-06-02,2017-06-06,"Standard Class","Alejandro Ballentine","Home Office","United States",California,"Los Angeles",90008,West,"Advantus Rolling Storage Box","Office Supplies",Storage
TEC-AC-10003133,AB-10255,US-2016-158708,1695,13.6160,2,0.200,3.5742,2016-06-26,2016-06-29,"Second Class","Alejandro Ballentine","Home Office","United States",California,"Los Angeles",90008,West,"Memorex Mini Travel Drive 4 GB USB 2.0 Flash Drive",Technology,Accessories
OFF-SU-10001165,AB-10255,CA-2017-155873,2707,16.6800,2,0.000,4.3368,2017-06-16,2017-06-21,"Standard Class","Alejandro Ballentine","Home Office","United States",California,"Los Angeles",90008,West,"Acme Elite Stainless Steel Scissors","Office Supplies",Supplies
OFF-PA-10001246,AB-10255,CA-2017-155873,2708,19.4400,3,0.000,9.3312,2017-06-16,2017-06-21,"Standard Class","Alejandro Ballentine","Home Office","United States",California,"Los Angeles",90008,West,"Xerox 215","Office Supplies",Paper
OFF-PA-10001815,AB-10255,CA-2017-155873,2709,192.1600,4,0.000,92.2368,2017-06-16,2017-06-21,"Standard Class","Alejandro Ballentine","Home Office","United States",California,"Los Angeles",90008,West,"Xerox 1885","Office Supplies",Paper
OFF-PA-10000174,AB-10255,CA-2015-110093,3614,16.4480,2,0.200,5.5512,2015-12-03,2015-12-08,"Standard Class","Alejandro Ballentine","Home Office","United States",California,"Los Angeles",90008,West,"Message Book, Wirebound, Four 5 1/2" X 4" Forms/Pg., 200 Dupl. Sets/Book","Office Supplies",Paper
TEC-AC-10000171,AB-10255,CA-2015-110093,3615,36.7840,2,0.200,10.5754,2015-12-03,2015-12-08,"Standard Class","Alejandro Ballentine","Home Office","United States",California,"Los Angeles",90008,West,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",Technology,Accessories
FUR-FU-10001918,AB-10255,CA-2016-151155,3722,18.9200,4,0.000,7.3788,2016-12-20,2016-12-24,"Standard Class","Alejandro Ballentine","Home Office","United States",California,"Los Angeles",90008,West,"C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings",Furniture,Furnishings
OFF-BI-10003910,AB-10255,CA-2016-151155,3723,15.4200,2,0.000,6.9390,2016-12-20,2016-12-24,"Standard Class","Alejandro Ballentine","Home Office","United States",California,"Los Angeles",90008,West,"DXL Angle-View Binders with Locking Rings by Samsill","Office Supplies",Binders
TEC-CO-10004202,AB-10255,CA-2017-126662,4574,479.9840,2,0.200,89.9970,2017-07-17,2017-07-21,"Standard Class","Alejandro Ballentine","Home Office","United States",California,"Los Angeles",90008,West,"Brother DCP1000 Digital 3 in 1 Multifunction Machine",Technology,Copiers
OFF-FA-10002983,AB-10255,CA-2016-151323,5137,17.0500,5,0.000,8.1840,2016-10-23,2016-10-28,"Standard Class","Alejandro Ballentine","Home Office","United States",California,"Los Angeles",90008,West,"Advantus SlideClip Paper Clips","Office Supplies",Fasteners
OFF-PA-10003465,AB-10255,CA-2015-142055,5529,37.9400,2,0.000,18.2112,2015-05-08,2015-05-10,"First Class","Alejandro Ballentine","Home Office","United States",California,"Los Angeles",90008,West,"Xerox 1912","Office Supplies",Paper
OFF-AR-10004757,AB-10255,CA-2014-122679,9485,19.6800,6,0.000,6.4944,2014-07-22,2014-07-28,"Standard Class","Alejandro Ballentine","Home Office","United States",California,"Los Angeles",90008,West,"Crayola Colored Pencils","Office Supplies",Art
OFF-BI-10001036,AB-10600,US-2017-155425,1365,38.3880,14,0.700,-25.5920,2017-11-10,2017-11-11,"First Class","Ann Blume",Corporate,"United States","North Carolina",Jacksonville,28540,South,"Cardinal EasyOpen D-Ring Binders","Office Supplies",Binders
TEC-MA-10003183,AB-10600,US-2017-155425,1366,95.9940,2,0.700,-63.9960,2017-11-10,2017-11-11,"First Class","Ann Blume",Corporate,"United States","North Carolina",Jacksonville,28540,South,"DYMO CardScan Personal V9 Business Card Scanner",Technology,Machines
TEC-AC-10001314,AB-10600,US-2017-155425,1367,239.9520,6,0.200,-35.9928,2017-11-10,2017-11-11,"First Class","Ann Blume",Corporate,"United States","North Carolina",Jacksonville,28540,South,"Case Logic 2.4GHz Wireless Keyboard",Technology,Accessories
TEC-PH-10002563,AB-10600,US-2017-155425,1368,201.5840,2,0.200,15.1188,2017-11-10,2017-11-11,"First Class","Ann Blume",Corporate,"United States","North Carolina",Jacksonville,28540,South,"Adtran 1202752G1",Technology,Phones
FUR-CH-10003312,AB-10600,US-2017-155425,1369,899.1360,4,0.200,-146.1096,2017-11-10,2017-11-11,"First Class","Ann Blume",Corporate,"United States","North Carolina",Jacksonville,28540,South,"Hon 2090 Pillow Soft Series Mid Back Swivel/Tilt Chairs",Furniture,Chairs
OFF-BI-10001107,AB-10600,CA-2014-115336,4132,14.4800,5,0.800,-23.8920,2014-11-18,2014-11-25,"Standard Class","Ann Blume",Corporate,"United States","North Carolina",Jacksonville,28540,South,"GBC White Gloss Covers, Plain Front","Office Supplies",Binders
OFF-LA-10002271,AB-10600,CA-2015-111234,4218,9.2400,3,0.000,4.4352,2015-02-18,2015-02-22,"Standard Class","Ann Blume",Corporate,"United States","North Carolina",Jacksonville,28540,South,"Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set","Office Supplies",Labels
FUR-FU-10001546,AB-10600,CA-2015-158323,7755,17.0880,2,0.200,1.0680,2015-11-30,2015-12-03,"First Class","Ann Blume",Corporate,"United States","North Carolina",Jacksonville,28540,South,"Dana Swing-Arm Lamps",Furniture,Furnishings
OFF-BI-10003314,AC-10420,CA-2014-129924,339,7.7120,2,0.200,2.7956,2014-07-12,2014-07-17,"Standard Class","Alyssa Crouse",Corporate,"United States",Pennsylvania,Philadelphia,19120,East,"Tuff Stuff Recycled Round Ring Binders","Office Supplies",Binders
FUR-TA-10004575,AC-10420,CA-2014-129924,340,698.3520,3,0.200,-17.4588,2014-07-12,2014-07-17,"Standard Class","Alyssa Crouse",Corporate,"United States",Pennsylvania,Philadelphia,19120,East,"Hon 5100 Series Wood Tables",Furniture,Tables
OFF-ST-10000563,AC-10420,US-2017-158218,1858,127.9200,5,0.200,-15.9900,2017-05-12,2017-05-15,"Second Class","Alyssa Crouse",Corporate,"United States",Pennsylvania,Philadelphia,19120,East,"Fellowes Bankers Box Stor/Drawer Steel Plus","Office Supplies",Storage
OFF-BI-10002133,AC-10420,US-2017-158218,1859,34.2400,4,0.800,-53.0720,2017-05-12,2017-05-15,"Second Class","Alyssa Crouse",Corporate,"United States",Pennsylvania,Philadelphia,19120,East,"Wilson Jones Elliptical Ring 3 1/2" Capacity Binders, 800 sheets","Office Supplies",Binders
OFF-EN-10004386,AC-10420,CA-2016-144400,6238,57.5760,3,0.200,21.5910,2016-02-23,2016-02-27,"Standard Class","Alyssa Crouse",Corporate,"United States",Pennsylvania,Philadelphia,19120,East,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13","Office Supplies",Envelopes
OFF-BI-10001359,AC-10450,CA-2017-141789,1898,1793.9800,2,0.000,843.1706,2017-10-03,2017-10-06,"First Class","Amy Cox",Consumer,"United States",Florida,Tampa,33614,South,"GBC DocuBind TL300 Electric Binding System","Office Supplies",Binders
OFF-BI-10001922,AC-10450,CA-2015-164441,3026,52.2720,11,0.200,17.6418,2015-11-08,2015-11-13,"Standard Class","Amy Cox",Consumer,"United States",Florida,Tampa,33614,South,"Storex Dura Pro Binders","Office Supplies",Binders
OFF-PA-10001667,AC-10450,CA-2015-164441,3027,17.9400,3,0.000,8.0730,2015-11-08,2015-11-13,"Standard Class","Amy Cox",Consumer,"United States",Florida,Tampa,33614,South,"Great White Multi-Use Recycled Paper (20Lb. and 84 Bright)","Office Supplies",Paper
OFF-SU-10002881,AC-10450,CA-2017-158729,3590,1665.6200,2,0.000,33.3124,2017-12-19,2017-12-21,"First Class","Amy Cox",Consumer,"United States",Florida,Tampa,33614,South,"Martin Yale Chadless Opener Electric Letter Opener","Office Supplies",Supplies
OFF-BI-10004632,AC-10450,CA-2016-163573,4117,1219.9600,5,0.200,381.2375,2016-11-24,2016-11-27,"First Class","Amy Cox",Consumer,"United States",Florida,Tampa,33614,South,"GBC Binding covers","Office Supplies",Binders
OFF-BI-10004022,AC-10450,CA-2016-116232,4666,7.5060,9,0.700,-6.0048,2016-09-22,2016-09-26,"Standard Class","Amy Cox",Consumer,"United States",Florida,Tampa,33614,South,"Acco Suede Grain Vinyl Round Ring Binder","Office Supplies",Binders
OFF-LA-10001158,AC-10450,CA-2016-116232,4667,16.5600,2,0.200,5.7960,2016-09-22,2016-09-26,"Standard Class","Amy Cox",Consumer,"United States",Florida,Tampa,33614,South,"Avery Address/Shipping Labels for Typewriters, 4" x 2"","Office Supplies",Labels
TEC-PH-10000486,AC-10450,US-2014-167262,4773,742.3360,8,0.200,83.5128,2014-10-31,2014-11-03,"Second Class","Amy Cox",Consumer,"United States",Florida,Tampa,33614,South,"Plantronics HL10 Handset Lifter",Technology,Phones
TEC-AC-10002718,AC-10450,US-2015-106495,5816,11.6720,1,0.200,-0.7295,2015-06-15,2015-06-17,"First Class","Amy Cox",Consumer,"United States",Florida,Tampa,33614,South,"Belkin Standard 104 key USB Keyboard",Technology,Accessories
OFF-AR-10000658,AC-10615,CA-2017-157987,1948,23.1000,2,0.000,6.4680,2017-09-02,2017-09-06,"Standard Class","Ann Chong",Corporate,"United States",Texas,Beaumont,77705,Central,"Newell 324","Office Supplies",Art
FUR-FU-10001196,AC-10615,CA-2017-157987,1949,11.5400,2,0.000,3.4620,2017-09-02,2017-09-06,"Standard Class","Ann Chong",Corporate,"United States",Texas,Beaumont,77705,Central,"DAX Cubicle Frames - 8x10",Furniture,Furnishings
FUR-TA-10001889,AC-10615,CA-2017-157987,1950,254.5260,1,0.400,-93.3262,2017-09-02,2017-09-06,"Standard Class","Ann Chong",Corporate,"United States",Texas,Beaumont,77705,Central,"Bush Advantage Collection Racetrack Conference Table",Furniture,Tables
OFF-AP-10000358,AC-10615,CA-2017-157987,1951,12.9800,1,0.000,3.7642,2017-09-02,2017-09-06,"Standard Class","Ann Chong",Corporate,"United States",Texas,Beaumont,77705,Central,"Fellowes Basic Home/Office Series Surge Protectors","Office Supplies",Appliances
OFF-BI-10004970,AC-10615,CA-2017-157987,1952,26.4320,8,0.200,8.9208,2017-09-02,2017-09-06,"Standard Class","Ann Chong",Corporate,"United States",Texas,Beaumont,77705,Central,"ACCOHIDE 3-Ring Binder, Blue, 1"","Office Supplies",Binders
TEC-PH-10003885,AC-10615,CA-2017-157987,1953,197.9700,3,0.000,57.4113,2017-09-02,2017-09-06,"Standard Class","Ann Chong",Corporate,"United States",Texas,Beaumont,77705,Central,"Cisco SPA508G",Technology,Phones
OFF-LA-10001641,AC-10615,CA-2017-157987,1954,18.9000,6,0.000,9.0720,2017-09-02,2017-09-06,"Standard Class","Ann Chong",Corporate,"United States",Texas,Beaumont,77705,Central,"Avery 518","Office Supplies",Labels
FUR-CH-10003379,AC-10615,CA-2017-157987,1955,1282.4100,5,0.100,213.7350,2017-09-02,2017-09-06,"Standard Class","Ann Chong",Corporate,"United States",Texas,Beaumont,77705,Central,"Global Commerce Series High-Back Swivel/Tilt Chairs",Furniture,Chairs
OFF-AR-10004582,AC-10615,CA-2017-157987,1956,4.9200,3,0.000,2.2140,2017-09-02,2017-09-06,"Standard Class","Ann Chong",Corporate,"United States",Texas,Beaumont,77705,Central,"BIC Brite Liner Grip Highlighters","Office Supplies",Art
TEC-AC-10002842,AC-10615,CA-2017-157987,1957,238.0000,2,0.000,38.0800,2017-09-02,2017-09-06,"Standard Class","Ann Chong",Corporate,"United States",Texas,Beaumont,77705,Central,"WD My Passport Ultra 2TB Portable External Hard Drive",Technology,Accessories
TEC-AC-10000109,AC-10615,CA-2017-157987,1958,167.9700,3,0.000,40.3128,2017-09-02,2017-09-06,"Standard Class","Ann Chong",Corporate,"United States",Texas,Beaumont,77705,Central,"Sony Micro Vault Click 16 GB USB 2.0 Flash Drive",Technology,Accessories
OFF-PA-10003893,AC-10615,CA-2017-157987,1959,17.1200,4,0.000,7.7040,2017-09-02,2017-09-06,"Standard Class","Ann Chong",Corporate,"United States",Texas,Beaumont,77705,Central,"Xerox 1962","Office Supplies",Paper
FUR-FU-10001602,AC-10615,CA-2017-169411,3702,37.9300,1,0.000,6.8274,2017-12-24,2017-12-29,"Standard Class","Ann Chong",Corporate,"United States",Texas,Beaumont,77705,Central,"Eldon Delta Triangular Chair Mat, 52" x 58", Clear",Furniture,Furnishings
OFF-FA-10002701,AC-10615,CA-2017-136007,6028,8.4000,5,0.000,0.3360,2017-02-23,2017-03-02,"Standard Class","Ann Chong",Corporate,"United States",Texas,Beaumont,77705,Central,"Alliance Rubber Bands","Office Supplies",Fasteners
TEC-PH-10003589,AC-10615,CA-2017-136007,6029,71.9600,5,0.200,25.1860,2017-02-23,2017-03-02,"Standard Class","Ann Chong",Corporate,"United States",Texas,Beaumont,77705,Central,"invisibleSHIELD by ZAGG Smudge-Free Screen Protector",Technology,Phones
OFF-BI-10002609,AC-10615,CA-2015-100734,7472,3.5760,4,0.700,-2.8608,2015-09-15,2015-09-20,"Standard Class","Ann Chong",Corporate,"United States",Texas,Beaumont,77705,Central,"Avery Hidden Tab Dividers for Binding Systems","Office Supplies",Binders
OFF-ST-10001522,AC-10615,CA-2015-100734,7473,147.1840,2,0.200,-29.4368,2015-09-15,2015-09-20,"Standard Class","Ann Chong",Corporate,"United States",Texas,Beaumont,77705,Central,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h","Office Supplies",Storage
OFF-ST-10002352,AC-10615,CA-2017-101637,9531,12.7680,2,0.200,0.9576,2017-03-24,2017-03-25,"Same Day","Ann Chong",Corporate,"United States",Texas,Beaumont,77705,Central,"Iris Project Case","Office Supplies",Storage
OFF-ST-10001809,AC-10660,CA-2017-135650,2844,143.7280,2,0.200,-32.3388,2017-03-23,2017-03-27,"Standard Class","Anna Chung",Consumer,"United States",Indiana,Lawrence,46226,Central,"Fellowes Officeware Wire Shelving","Office Supplies",Storage
FUR-CH-10003761,AC-10660,US-2014-122021,4899,183.3720,2,0.300,-7.8588,2014-10-15,2014-10-17,"First Class","Anna Chung",Consumer,"United States",Indiana,Lawrence,46226,Central,"Global Italian Leather Office Chair",Furniture,Chairs
OFF-PA-10002230,AC-10660,US-2014-122021,4900,7.9680,2,0.200,2.8884,2014-10-15,2014-10-17,"First Class","Anna Chung",Consumer,"United States",Indiana,Lawrence,46226,Central,"Xerox 1897","Office Supplies",Paper
TEC-PH-10003484,AC-10660,CA-2016-161928,6150,201.5840,2,0.200,12.5990,2016-06-27,2016-06-29,"Second Class","Anna Chung",Consumer,"United States",Indiana,Lawrence,46226,Central,"Ooma Telo VoIP Home Phone System",Technology,Phones
